code,name,industry,h1_revenue_100m,h1_revenue_growth_pct,h1_profit_100m,h1_deduct_100m,h1_deduct_growth_pct,h1_ocf_100m,cash_profit_ratio,deduct_to_reported,q2_profit_growth_pct,q2_profit_100m,q2_prior_loss,h1_roe_pct,gross_margin_change_pp,debt_ratio,ar_growth_pct,inventory_growth_pct,ttm_profit_100m,report_date,old_score_ignored,quote_name,price,previous_close,open,day_return_pct,high,low,turnover_cny,turnover_pct,vendor_pe,float_cap_100m,market_cap_100m,pb,quote_date,quote_timestamp,quote_source,pe_ttm_recomputed,finance_separate_model,cyclical_industry_proxy,screen_issues,financial_screen_pass,audit_rank_score,screen_rank,history_date,history_source,history_rows,hist_close,ma5,ma20,ma60,return5_pct,return20_pct,return60_pct,volume_to20,high20_close,low10_close,history_error,quote_history_match,announcement_titles_count,announcement_fulltext_reviewed,announcement_error,price_setup,tomorrow_buy_approved
000001,平安银行,银行Ⅱ,706.17,1.7755999135259826,256.96,256.33,2.819895707982356,2150.12,8.367528019925281,0.9975482565379825,3.703359940597739,111.73,False,5.22,,0.9090672498687546,,,434.59,2026-08-15 00:00:00,True,平安银行,11.89,11.88,11.86,0.08,12.0,11.85,969950000.0,0.42,5.31,2307.34,2307.36,0.49,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz000001,5.309280011044893,True,False,financial_requires_separate_model;high_or_missing_leverage;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000002,万科A,房地产开发,701.6910854907001,-33.37741448322742,-149.512685225,-138.40436168690002,,4.9476601342,,,,-89.9911229516,True,-13.65,-2.0313272912999993,0.7751459752216477,18.853372549891102,-25.201291558365856,-915.6116533002,2026-08-28 00:00:00,True,万  科Ａ,3.24,3.14,3.14,3.18,3.28,3.13,882180000.0,2.8,-0.42,314.77,386.55,0.38,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz000002,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
000006,深振业A,房地产开发,7.9643238424,-57.69748379813946,-0.9573137232,-0.9887142934,,4.4395365702,,,,-1.0325881664999998,True,-1.8,-2.5683603010999985,0.6216295916328235,-12.103396725686855,11.888798029323699,-0.6701226183,2026-08-26 00:00:00,True,深振业Ａ,7.01,6.98,7.0,0.43,7.2,6.98,131690000.0,1.37,-141.22,94.63,94.63,1.8,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz000006,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
000007,全新好,一般零售,2.0916634982,8.162904422837425,-0.0277409717,-0.0200338437,-180.67047659192,1.4406703868000001,,,-137.34204309303465,-0.006034137599999998,False,-1.54,1.6276203985000013,0.38807513242136793,65.67601021977711,3.0646123318275764,-0.042351625299999994,2026-08-26 00:00:00,True,全新好,12.42,12.5,12.41,-0.64,12.59,12.34,79630000.0,1.84,-1015.99,43.03,43.03,24.11,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz000007,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
000008,神州高铁,轨交设备Ⅱ,5.91113269,3.3073491628690554,-0.5338747845,-0.7452210161,,-0.6263633695,,,,-0.22986388790000004,True,-2.47,5.017765609400001,0.7244168112352469,2.8579415956679455,-17.15925235600234,-7.9363241447,2026-08-29 00:00:00,True,神州高铁,2.49,2.49,2.49,0.0,2.53,2.48,66690000.0,0.98,-8.52,67.64,67.64,3.17,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz000008,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000009,中国宝安,综合Ⅱ,133.5394955143,23.199289359617303,-0.297328725,-0.38809874759999996,-130.6200112271028,0.8469798457,,,-162.75298516646052,-0.4719554222,False,-0.3,-3.929387002000002,0.6225109756940743,20.03904178061273,27.462534436473284,-0.7047792811999998,2026-08-29 00:00:00,True,中国宝安,7.07,7.11,7.12,-0.56,7.21,7.03,117760000.0,0.64,-258.73,182.12,182.35,1.87,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz000009,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000010,*ST美丽,基础建设,1.9561989906000001,-15.006529112125433,-0.1701235134,-0.1684267802,,-0.3537114298,,,,-0.4408355734,True,-6.59,-2.4541861531,0.8848250375840486,-20.3813456867486,-39.61861914228998,-0.029319507300000006,2026-08-29 00:00:00,True,*ST美丽,1.72,1.65,1.65,4.24,1.75,1.63,53740000.0,3.46,-674.43,15.78,19.77,7.9,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz000010,,False,False,risk_warning_name;deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000011,深物业A,房地产开发,12.0516967591,10.778543697338684,-0.6817538159000001,-0.7260332209,,0.1457837391,,,-534.5023894001909,-0.40940136060000004,False,-2.03,-12.1601602706,0.7919786219864254,-7.427961883842538,4.108382782017239,-0.48718290640000006,2026-08-29 00:00:00,True,深物业A,8.5,8.35,8.33,1.8,8.76,8.26,288210000.0,6.38,-103.98,44.75,50.66,1.53,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz000011,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000012,南玻A,玻璃玻纤,61.18978774,-5.623195077831689,-4.21151211,-4.69705829,-2259.686681492009,2.05008283,,,-649.7781816768471,-3.22508238,False,-3.26,-6.2987880613,0.5828086117151644,-18.81087748464725,18.15539637266772,-3.70014425,2026-08-28 00:00:00,True,南  玻Ａ,3.72,3.71,3.72,0.27,3.76,3.7,70800000.0,0.97,-30.59,72.89,113.18,0.9,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz000012,,False,True,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000014,沙河股份,房地产开发,2.3268782012,3.3646268814834235,-0.1410627307,-0.2059806616,,-0.2838496255,,,-266.93281422564417,-0.056175806300000006,False,-0.92,-5.076099684599999,0.274861361996944,1765.8696732306344,-4.620351184440863,-1.6131671534999998,2026-08-28 00:00:00,True,沙河股份,10.53,10.57,10.62,-0.38,10.81,10.5,53850000.0,2.08,-15.8,25.49,25.49,1.85,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz000014,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
000016,*ST康佳A,白色家电,38.5157137034,-26.601894061467558,-1.727802956,-2.0924411009,,-5.3615467139,,,,0.11046118450000018,True,,1.3646901347,1.3300783506174316,-16.466312195622322,-40.55858163225808,-123.7185213297,2026-08-28 00:00:00,True,*ST康佳A,2.46,2.46,0.0,0.0,0.0,0.0,0,0.0,-0.48,39.28,59.24,-0.53,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz000016,,False,False,risk_warning_name;low_or_missing_liquidity;deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000017,深中华A,饰品,3.0038386976,-6.113498083201307,0.10582965529999999,0.0911362859,-49.18735091714437,-0.24482676820000002,-2.3134041919155717,0.8611601884334967,-64.7290187615472,0.044673554299999994,False,2.72,-3.2635867738999993,0.1506718703575709,66.94301713001487,-40.64950461327974,0.3314136006,2026-08-25 00:00:00,True,深中华A,9.52,10.58,9.52,-10.02,9.93,9.52,1016790000.0,24.11,197.97,41.97,65.61,16.65,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz000017,197.97014932766157,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales;large_last_day_move,False,,,,,,,,,,,,,,,,,,,,,,
000019,深粮控股,农产品加工,23.8759234377,0.14113191621365484,1.1186497409,0.8581458918000001,-45.69209224706303,-0.5288155328,-0.47272663950607635,0.7671265280136624,-44.59951803601704,0.4691982717,False,2.22,-2.3562489735999996,0.38060273949074114,-15.68392193324314,21.56553579482532,1.7906523419,2026-08-25 00:00:00,True,深粮控股,7.13,6.99,6.92,2.0,7.22,6.8,243220000.0,8.22,45.89,29.68,82.18,1.66,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz000019,45.893889102337766,False,True,cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000020,深华发A,光学光电子,3.1098393858999995,-31.828579662224122,0.0840595038,0.0796295989,-26.646600755359206,-0.0037562209,-0.04468526139455988,0.9473003681946549,-61.94479369795616,0.03202849290000001,False,1.9,1.0365009183999998,0.3694272951551574,-29.369533287919058,12.740031827846,0.29506839370000004,2026-08-18 00:00:00,True,深华发Ａ,12.28,12.41,12.48,-1.05,12.65,12.21,70420000.0,3.12,117.84,22.25,34.77,7.77,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz000020,117.83708706989175,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
000021,深科技,消费电子,82.7845717039,6.961611317105221,5.434537918099999,5.0428628431,58.79581217984882,1.1789677998,0.21693984246082615,0.9279285413216999,10.402531271378024,3.0127552479999995,False,4.07,3.1331753977000023,0.4907027491864084,19.464131475482116,47.35441882287754,12.273153891,2026-08-26 00:00:00,True,深科技,34.52,35.3,35.71,-2.21,35.93,34.01,1999440000.0,3.6,44.57,547.0,547.07,4.11,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz000021,44.57452459723257,False,False,cash_conversion_below0.8_or_missing;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
000025,特力A,综合Ⅱ,2.9221368922,-66.7285898184072,0.8468606515,0.779841047,1.9754622255292453,2.8818201593,3.402944928655715,0.9208611187905688,3.2616317526475536,0.5140918461,False,4.53,27.2833973447,0.17980936145955057,-72.20130613725989,-71.50932601944382,1.4353831357000002,2026-08-22 00:00:00,True,特  力Ａ,15.4,15.58,15.51,-1.16,16.08,15.3,192990000.0,3.14,46.25,60.49,66.38,3.56,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz000025,46.245492474473124,False,False,high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000026,飞亚达,饰品,18.4048034048,3.1583092076410635,1.0050437041,0.9683922048,23.55524775188631,3.8397262039999998,3.8204569496193312,0.9635324323206216,-4.610330428925979,0.3542688259999999,False,2.98,-0.5476667546000016,0.09430427620741107,-10.577386081633877,-20.720264289753786,1.0537670001,2026-08-21 00:00:00,True,飞亚达,19.75,19.77,20.88,-0.1,21.65,19.57,361250000.0,4.82,76.05,71.98,80.14,2.37,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz000026,76.05096761655557,False,False,high_or_invalid_ttm_pe;revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
000027,深圳能源,电力,217.4110102876,2.8475873707472843,19.0274008322,18.2911719799,13.914535441332031,29.997967904499998,1.5765667717334544,0.9613069142342299,84.94950412451105,6.5338040599000005,False,5.35,0.38820049330000117,0.6096301870364056,-8.705484131169872,16.973466023014527,23.0120509233,2026-08-26 00:00:00,True,深圳能源,6.32,6.32,6.34,0.0,6.38,6.29,151800000.0,0.5,13.07,300.67,300.67,0.9,2026-09-04,20260904161415,https://qt.gtimg.cn/q=sz000027,13.065762847568173,False,False,revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000028,国药一致,医药商业,362.66356011930003,-1.4410092470046765,6.062035534,5.9887414325,-6.842441053556902,-15.1871945424,-2.5052961925445554,0.9879093249967084,-5.6724672686600535,3.1874105308,False,3.21,-0.6417365314999994,0.5454838456457146,-4.111255986655172,1.1660994575639405,10.762230757999998,2026-08-29 00:00:00,True,国药一致,20.19,20.05,20.14,0.7,20.34,20.02,57950000.0,0.55,11.49,106.17,123.61,0.65,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz000028,11.485537039624962,False,False,cash_conversion_below0.8_or_missing;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000029,深深房A,房地产开发,1.4925695304,-76.58223042886394,-0.08560110259999999,-0.1562992678,-116.56546331345245,0.2494709948,,,-115.13793285161853,-0.0463319485,False,-0.24,-10.197383677399998,0.09754490963828773,5.204152810033502,-79.46269807872626,-0.11631752930000001,2026-08-26 00:00:00,True,深深房Ａ,22.16,22.19,22.33,-0.14,22.88,22.06,91750000.0,0.46,-1927.34,197.59,224.18,6.27,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz000029,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
000030,富奥股份,汽车零部件,72.5699761651,-7.634864934874108,1.8792317604,1.6144832782,-42.82966557650858,-3.3201186664,-1.7667425255165456,0.8591187698191907,-55.02672937449962,0.6323502635999998,False,2.22,0.1412785406000001,0.46747970495343016,-4.507981564483876,17.49021213691291,5.866479227199999,2026-08-28 00:00:00,True,富奥股份,4.05,4.06,4.08,-0.25,4.12,4.03,40190000.0,0.59,11.87,67.67,69.65,0.83,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz000030,11.872538417432208,False,False,cash_conversion_below0.8_or_missing;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000031,大悦城,房地产开发,122.29841133389999,-19.70666260504497,-7.225068996,-8.3706425818,-1003.6582908743216,-2.1492814576,,,-236.89159272627128,-5.0137839838,False,-7.17,-11.834970635800001,0.7710709024823711,-11.853484078946131,-17.218080004227954,-31.8138242147,2026-08-29 00:00:00,True,大悦城,2.3,2.22,2.22,3.6,2.36,2.22,180710000.0,1.82,-3.1,98.59,98.59,1.0,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz000031,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000032,深桑达A,专业工程,242.6309600664,3.5370848800379218,-2.0840205383000003,-2.4446170329,,-15.0313157793,,,,-1.259962202,True,-2.83,-1.6584892826999997,0.8217715756717987,6.564473828911677,-2.689462036900936,-2.3798241068,2026-08-27 00:00:00,True,深桑达Ａ,13.99,14.38,14.5,-2.71,14.66,13.88,543540000.0,3.13,-71.44,170.0,170.0,2.35,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz000032,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000034,神州数码,IT服务Ⅱ,869.1852850523,21.419170404727804,4.9605772104,4.5179706337,3.613044298683299,-6.3543625621,-1.2809724136090226,0.9107751864496612,24.36509646305001,2.6006462366000003,False,4.41,-0.2426675437000001,0.7952973008585604,21.878306448252328,10.73175328515934,5.926131323800001,2026-08-29 00:00:00,True,神州数码,23.46,23.98,24.19,-2.17,24.33,23.31,593580000.0,2.94,40.25,199.21,238.53,2.09,2026-09-04,20260904161415,https://qt.gtimg.cn/q=sz000034,40.25054238032779,False,False,cash_conversion_below0.8_or_missing;high_or_missing_leverage;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000035,中国天楹,环境治理,26.8730453557,3.496607209226532,2.134855607,2.2969481055000003,15.471231675854913,4.5559408568,2.134074474105639,1.0759266799911495,-3.000240161445944,1.0276859925,False,1.98,1.1907882862,0.6646782563361383,-17.40762671775463,18.98129324096942,2.8628996819,2026-08-29 00:00:00,True,中国天楹,4.83,4.77,4.78,1.26,4.92,4.75,183100000.0,1.63,40.29,111.72,115.34,1.07,2026-09-04,20260904161421,https://qt.gtimg.cn/q=sz000035,40.28782451903908,False,False,revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
000036,华联控股,房地产开发,3.4192591733999995,60.148327666545455,0.2770151482,0.25689399960000003,296.1433830008403,1.5465005067,5.582729019509987,0.9273644465627819,,0.016631964299999996,True,0.54,10.711828704799998,0.2763321859402114,-27.100127375740314,3.8707330617633318,0.9581128469,2026-08-28 00:00:00,True,华联控股,3.95,3.91,3.93,1.02,4.04,3.9,118900000.0,2.13,57.88,55.42,55.45,1.08,2026-09-04,20260904161424,https://qt.gtimg.cn/q=sz000036,57.87418484097147,False,False,deduct_profit_below30m;high_or_invalid_ttm_pe,False,,,,,,,,,,,,,,,,,,,,,,
000037,深南电A,电力,2.0180830233,21.286350032156463,0.19833302460000002,0.08654845289999999,,-1.1368277837,-5.731913714283163,0.4363794334027415,,0.07807807270000001,True,1.18,29.278029896699998,0.22255892470274038,27.54663149293517,-50.48861560165017,2.026110125,2026-08-25 00:00:00,True,深南电A,9.33,9.28,9.33,0.54,9.47,9.28,87160000.0,2.74,27.76,31.62,56.24,3.35,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz000037,27.757622503367134,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000039,中集集团,通用设备,789.1308,3.709651016123039,7.39512,6.64779,-46.39730623441276,-5.60092,-0.7573805428444704,0.8989428163437511,-27.752986626395604,5.30551,False,1.48,-0.7859269491000003,0.6064027963792498,0.2879428733927991,10.005056798957401,-3.17824,2026-08-29 00:00:00,True,中集集团,9.39,8.86,8.88,5.98,9.41,8.88,525060000.0,2.47,-159.32,216.1,506.36,1.1,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz000039,,False,False,cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000042,中洲控股,房地产开发,45.010098163,168.35050634969892,9.8870453247,10.5570718371,822.589353321135,3.9731459565,0.40185372131087665,1.0677681238828882,1979.0540904288093,10.5493154909,False,34.97,24.238610675799997,0.9128832457134456,-24.427034558903273,-3.7366219698341863,-1.0319838575,2026-08-21 00:00:00,True,中洲控股,8.76,8.71,8.72,0.57,8.91,8.67,61560000.0,1.05,-56.43,58.18,58.24,1.75,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz000042,,False,False,cash_conversion_below0.8_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe,False,,,,,,,,,,,,,,,,,,,,,,
000045,深纺织A,光学光电子,15.887231981400001,-0.7346806096805714,0.5077616437,0.4389305201,74.25481743363306,2.5293104435,4.98129481594791,0.8644420576977111,98.79395401828933,0.2856765091,False,1.7,1.8811608304000007,0.21782235350441098,0.47094984966229436,19.77866871982048,0.8396006186999999,2026-08-26 00:00:00,True,深纺织Ａ,10.96,10.93,10.93,0.27,11.24,10.9,62430000.0,1.23,66.12,50.09,55.51,1.85,2026-09-04,20260904161415,https://qt.gtimg.cn/q=sz000045,66.1147678594487,False,False,high_or_invalid_ttm_pe;revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
000048,京基智农,养殖业,21.3012392766,-10.747185513428093,-4.8924406667,-4.608061799100001,-294.8816078321511,0.4051805843,,,-326.32182499598105,-2.5815582187,False,-12.88,-27.3990993963,0.6364526747435829,2.2597415391312436,-27.158353423639582,-5.6253299408,2026-08-24 00:00:00,True,京基智农,22.31,23.06,23.12,-3.25,23.35,22.21,268590000.0,2.24,-21.03,118.09,118.29,3.4,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz000048,,False,True,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000049,德赛电池,电池,107.1633470834,9.778718390690088,2.0527726525,1.7078986563,157.31615269901548,3.6523501064999997,1.7792277688675997,0.8319960099916617,156.44806081377237,1.2536077596,False,3.02,0.4966488939999998,0.6037460533090875,-3.3056788065923937,14.909698590400078,4.0000209946,2026-08-18 00:00:00,True,德赛电池,23.13,23.04,23.15,0.39,23.55,23.09,127440000.0,1.43,22.24,88.94,88.97,1.3,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz000049,22.242383257515115,False,False,,True,52.4,85,2026-09-04,https://web.ifzq.gtimg.cn/appstock/app/fqkline/get?param=sz000049%2Cday%2C2026-01-01%2C2026-09-04%2C160%2Cqfq,160,23.13,23.222,23.931,24.085,-1.6999575010624879,-6.204379562043805,3.2128514056224855,0.7432150652912014,25.72,23.04,,True,0,False,,below_ma20_no_short_term_confirmation,False
000050,深天马A,光学光电子,166.9083010804,-4.487807073159211,-7.2784630236000005,-8.8018370489,,26.310193041999998,,,-637.6293376644492,-5.8865037197,False,-2.71,-0.6075727964999977,0.6111705627491935,-10.056582295955375,25.184746896760025,-7.6636929151999995,2026-08-25 00:00:00,True,深天马Ａ,6.59,6.55,6.6,0.61,6.72,6.53,169250000.0,1.05,-20.95,160.52,160.52,0.61,2026-09-04,20260904161421,https://qt.gtimg.cn/q=sz000050,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000055,方大集团,装修建材,15.510577572799999,-2.9549579650642754,0.5450108934000001,0.49718847689999995,245.66593927722718,0.0766722167,0.14068015452257746,0.9122542006423682,,0.26299817740000003,True,0.98,0.31693596919999933,0.5439878238160095,-20.278436920473343,-9.096660614079543,-4.7825539313,2026-08-25 00:00:00,True,方大集团,3.57,3.55,3.57,0.56,3.63,3.55,38330000.0,1.58,-8.02,24.13,38.34,0.69,2026-09-04,20260904161421,https://qt.gtimg.cn/q=sz000055,,False,False,cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
000056,*ST皇庭,房地产服务,1.7276634915,-40.474110256959094,-2.7222679989,-3.2420767056,,0.6402996324,,,,-2.399157761,True,,-2.976492200300001,2.5074795089579904,-29.898280676633824,-34.247068306019436,-28.1650040777,2026-08-25 00:00:00,True,*ST皇庭,2.35,2.26,2.28,3.98,2.4,2.27,77170000.0,3.64,-0.99,21.24,27.79,-1.05,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz000056,,False,False,risk_warning_name;deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000058,深赛格,一般零售,7.0375880252,-9.541692617644703,0.5229249467,0.5226888577000001,-6.150225641832718,0.47940670280000003,0.9167791780165992,0.9995485222086078,6.010558738778116,0.27584465150000004,False,2.57,0.6364462615000015,0.499092520943231,-8.12676912177036,-12.211015205772979,0.7147758512000001,2026-08-27 00:00:00,True,深 赛 格,7.23,6.97,6.98,3.73,7.45,6.97,155970000.0,2.18,124.54,71.2,89.02,4.37,2026-09-04,20260904161415,https://qt.gtimg.cn/q=sz000058,124.54253994528345,False,False,high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
000059,华锦股份,炼化及贸易,175.1125207649,-12.896030104086053,3.6515700562,3.4075335333999996,,-14.4263058765,-3.950713160221472,0.9331694260156256,,3.2079988064999996,True,3.7,8.402221615500002,0.5675269892483321,223.3575922133816,26.736131162346698,-4.0899705277,2026-08-20 00:00:00,True,华锦股份,5.75,5.84,5.78,-1.54,5.97,5.69,505630000.0,5.45,-22.49,91.97,91.97,0.91,2026-09-04,20260904161424,https://qt.gtimg.cn/q=sz000059,,False,False,cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
000060,中金岭南,工业金属,421.9410135698,35.615638859516395,11.420152081300001,11.190482060899999,106.24738639409142,-2.984048005,-0.26129669585453663,0.9798890576268178,123.36478575835103,6.384084629000001,False,5.73,0.29800821210000006,0.6035713069898887,8.01695638364539,14.873757016704747,13.8493166937,2026-08-28 00:00:00,True,中金岭南,6.51,6.62,6.67,-1.66,6.69,6.48,674930000.0,2.31,20.88,289.12,289.12,1.43,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz000060,20.876120201043534,False,True,cash_conversion_below0.8_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
